category,discounted_price,original_price,rating,discount_pct,price_ending,pricing_type,units_sold
Men's wear,389.0,1999.0,3.7,80.54027013506754,89.0,Other,371
Men's wear,414.0,1799.0,3.9,76.98721511951085,14.0,Other,81
Men's wear,879.0,2399.0,4.2,63.359733222175905,79.0,Other,323
Men's wear,479.0,2829.0,3.9,83.06822198656769,79.0,Other,224
Men's wear,489.0,1499.0,3.6,67.37825216811207,89.0,Other,159
Men's wear,349.0,1000.0,3.7,65.10000000000001,49.0,Other,444
Men's wear,399.0,1499.0,4.6,73.3822548365577,99.0,Charm,411
Men's wear,869.0,2899.0,4.0,70.02414625733012,69.0,Other,128
Men's wear,389.0,1999.0,3.7,80.54027013506754,89.0,Other,175
Men's wear,349.0,1999.0,4.0,82.54127063531766,49.0,Other,95
Men's wear,1299.0,3999.0,4.7,67.51687921980495,99.0,Charm,449
Men's wear,389.0,1999.0,3.8,80.54027013506754,89.0,Other,365
Men's wear,329.0,1999.0,3.7,83.54177088544273,29.0,Other,420
Men's wear,869.0,2899.0,4.1,70.02414625733012,69.0,Other,425
Men's wear,389.0,1999.0,3.7,80.54027013506754,89.0,Other,446
Men's wear,751.0,1199.0,4.0,37.36447039199333,51.0,Other,299
Men's wear,332.0,1399.0,4.0,76.26876340243031,32.0,Other,320
Men's wear,277.0,799.0,4.1,65.33166458072591,77.0,Other,365
Men's wear,386.0,1399.0,4.1,72.40886347390993,86.0,Other,384
Men's wear,499.0,1999.0,3.6,75.03751875937968,99.0,Charm,449
Men's wear,429.0,1199.0,4.2,64.22018348623854,29.0,Other,381
Men's wear,265.0,1499.0,4.1,82.32154769846565,65.0,Other,478
Men's wear,386.0,1399.0,4.2,72.40886347390993,86.0,Other,225
Men's wear,499.0,1999.0,4.0,75.03751875937968,99.0,Charm,54
Men's wear,499.0,1999.0,3.6,75.03751875937968,99.0,Charm,428
Men's wear,386.0,1299.0,4.1,70.28483448806774,86.0,Other,405
Men's wear,499.0,1098.0,4.3,54.55373406193078,99.0,Charm,241
Men's wear,458.0,1699.0,4.0,73.04296645085344,58.0,Other,457
Men's wear,499.0,1999.0,4.0,75.03751875937968,99.0,Charm,263
Men's wear,277.0,799.0,4.1,65.33166458072591,77.0,Other,208
Men's wear,499.0,1098.0,4.3,54.55373406193078,99.0,Charm,428
Men's wear,401.0,1429.0,3.9,71.93841847445766,1.0,Other,196
Men's wear,666.0,2199.0,4.1,69.71350613915416,66.0,Other,152
Men's wear,500.0,990.0,4.0,49.494949494949495,0.0,Round,410
Men's wear,497.0,699.0,3.5,28.898426323319025,97.0,Other,337
Men's wear,499.0,1999.0,4.0,75.03751875937968,99.0,Charm,203
Men's wear,499.0,1299.0,4.1,61.585835257890686,99.0,Charm,140
Men's wear,719.0,2199.0,4.1,67.30331969076853,19.0,Other,487
Men's wear,683.0,2199.0,3.5,68.94042746703046,83.0,Other,100
Men's wear,500.0,990.0,3.9,49.494949494949495,0.0,Round,66
Men's wear,727.0,2999.0,3.8,75.75858619539846,27.0,Other,253
Men's wear,386.0,1399.0,4.2,72.40886347390993,86.0,Other,240
Men's wear,719.0,2199.0,4.1,67.30331969076853,19.0,Other,280
Men's wear,499.0,1999.0,4.0,75.03751875937968,99.0,Charm,198
Men's wear,495.0,1999.0,3.7,75.23761880940471,95.0,Other,465
Men's wear,323.0,1299.0,3.9,75.13471901462664,23.0,Other,270
Men's wear,719.0,2199.0,4.1,67.30331969076853,19.0,Other,353
Men's wear,470.0,1999.0,3.7,76.48824412206103,70.0,Other,259
Men's wear,495.0,1499.0,3.7,66.97798532354902,95.0,Other,121
Men's wear,525.0,1000.0,3.9,47.5,25.0,Other,393
Men's wear,964.0,2088.0,4.1,53.83141762452107,64.0,Other,206
Men's wear,764.0,2999.0,3.8,74.5248416138713,64.0,Other,202
Men's wear,386.0,1299.0,4.2,70.28483448806774,86.0,Other,376
Men's wear,499.0,1299.0,4.1,61.585835257890686,99.0,Charm,317
Men's wear,1564.0,3480.0,4.3,55.05747126436782,64.0,Other,457
Men's wear,469.0,1195.0,3.6,60.75313807531381,69.0,Other,78
Men's wear,469.0,1195.0,3.6,60.75313807531381,69.0,Other,234
Men's wear,3599.0,5999.0,3.3,40.006667777962996,99.0,Charm,373
Men's wear,2299.0,5999.0,4.0,61.676946157692946,99.0,Charm,360
Men's wear,2299.0,5999.0,4.0,61.676946157692946,99.0,Charm,492
Men's wear,3849.0,6999.0,4.8,45.00642948992713,49.0,Other,462
Men's wear,3599.0,5999.0,3.9,40.006667777962996,99.0,Charm,420
Men's wear,469.0,1195.0,3.6,60.75313807531381,69.0,Other,84
Men's wear,4124.0,7499.0,4.4,45.00600080010668,24.0,Other,110
Men's wear,2293.0,5999.0,4.2,61.77696282713786,93.0,Other,261
Men's wear,4999.0,9999.0,4.4,50.00500050005,99.0,Charm,255
Men's wear,469.0,1195.0,4.0,60.75313807531381,69.0,Other,394
Men's wear,3999.0,4999.0,4.0,20.004000800160032,99.0,Charm,296
Men's wear,1049.0,1999.0,4.1,47.52376188094047,49.0,Other,344
Men's wear,1616.0,4899.0,3.9,67.01367626046132,16.0,Other,386
Men's wear,469.0,1195.0,3.6,60.75313807531381,69.0,Other,278
Men's wear,6749.0,14999.0,3.7,55.00366691112741,49.0,Other,380
Men's wear,4999.0,9999.0,4.4,50.00500050005,99.0,Charm,86
Men's wear,2999.0,3999.0,3.1,25.006251562890725,99.0,Charm,216
Men's wear,469.0,1195.0,3.6,60.75313807531381,69.0,Other,376
Men's wear,3849.0,6999.0,4.4,45.00642948992713,49.0,Other,341
Men's wear,1616.0,4899.0,3.4,67.01367626046132,16.0,Other,291
Men's wear,2399.0,5999.0,3.8,60.01000166694449,99.0,Charm,300
Men's wear,469.0,1195.0,3.6,60.75313807531381,69.0,Other,429
Men's wear,3599.0,5999.0,4.1,40.006667777962996,99.0,Charm,441
Men's wear,2639.0,7999.0,4.0,67.00837604700588,39.0,Other,447
Men's wear,3249.0,6499.0,4.3,50.00769349130636,49.0,Other,295
Men's wear,469.0,1195.0,3.4,60.75313807531381,69.0,Other,416
Men's wear,1999.0,4999.0,4.2,60.01200240048009,99.0,Charm,413
Men's wear,1049.0,1999.0,4.1,47.52376188094047,49.0,Other,136
Men's wear,4124.0,12499.0,4.2,67.00536042883431,24.0,Other,148
Men's wear,469.0,1195.0,3.6,60.75313807531381,69.0,Other,132
Men's wear,4799.0,7999.0,3.7,40.00500062507813,99.0,Charm,370
Men's wear,2799.0,7999.0,4.4,65.00812601575197,99.0,Charm,301
Men's wear,3849.0,6999.0,4.4,45.00642948992713,49.0,Other,282
Men's wear,469.0,1195.0,3.6,60.75313807531381,69.0,Other,131
Men's wear,2799.0,6999.0,4.1,60.00857265323618,99.0,Charm,477
Men's wear,1049.0,1999.0,3.9,47.52376188094047,49.0,Other,371
Men's wear,2999.0,5999.0,4.0,50.00833472245374,99.0,Charm,300
Men's wear,469.0,1195.0,3.6,60.75313807531381,69.0,Other,428
Men's wear,279.0,449.0,4.0,37.8619153674833,79.0,Other,292
Men's wear,476.0,1499.0,4.3,68.24549699799867,76.0,Other,298
Men's wear,179.0,1200.0,4.1,85.08333333333333,79.0,Other,185
Men's wear,249.0,899.0,4.1,72.30255839822024,49.0,Other,304
Men's wear,199.0,499.0,4.0,60.120240480961925,99.0,Charm,295
Men's wear,261.0,599.0,4.2,56.42737896494157,61.0,Other,370
Men's wear,250.0,499.0,4.2,49.899799599198396,50.0,Other,348
Men's wear,629.0,999.0,4.1,37.03703703703704,29.0,Other,166
Men's wear,250.0,499.0,4.2,49.899799599198396,50.0,Other,330
Men's wear,179.0,1199.0,4.2,85.07089241034194,79.0,Other,90
Men's wear,399.0,,4.1,,99.0,Charm,348
Men's wear,161.0,999.0,4.2,83.88388388388388,61.0,Other,459
Men's wear,359.0,549.0,4.3,34.60837887067395,59.0,Other,305
Men's wear,377.0,499.0,4.2,24.448897795591183,77.0,Other,381
Men's wear,261.0,599.0,4.2,56.42737896494157,61.0,Other,373
Men's wear,541.0,899.0,4.3,39.822024471635146,41.0,Other,318
Men's wear,143.0,399.0,4.2,64.16040100250626,43.0,Other,74
Men's wear,261.0,599.0,4.2,56.42737896494157,61.0,Other,376
Men's wear,261.0,599.0,4.2,56.42737896494157,61.0,Other,181
Men's wear,179.0,1199.0,3.9,85.07089241034194,79.0,Other,117
Men's wear,134.0,399.0,4.2,66.41604010025063,34.0,Other,152
Men's wear,346.0,650.0,4.2,46.76923076923077,46.0,Other,111
Men's wear,199.0,499.0,4.0,60.120240480961925,99.0,Charm,213
Men's wear,799.0,3999.0,4.4,80.02000500125031,99.0,Charm,56
Men's wear,249.0,899.0,4.1,72.30255839822024,49.0,Other,365
Men's wear,189.0,699.0,3.8,72.96137339055794,89.0,Other,61
Men's wear,399.0,,4.1,,99.0,Charm,220
Men's wear,161.0,999.0,3.9,83.88388388388388,61.0,Other,306
Men's wear,224.0,699.0,4.0,67.95422031473534,24.0,Other,332
Men's wear,229.0,999.0,3.9,77.07707707707708,29.0,Other,72
Men's wear,499.0,799.0,4.3,37.546933667083856,99.0,Charm,97
Men's wear,161.0,999.0,4.0,83.88388388388388,61.0,Other,291
Men's wear,376.0,999.0,4.4,62.36236236236237,76.0,Other,117
Men's wear,559.0,1098.0,4.5,49.08925318761385,59.0,Other,404
Men's wear,359.0,549.0,4.2,34.60837887067395,59.0,Other,56
Men's wear,433.0,1399.0,4.1,69.04932094353109,33.0,Other,81
Men's wear,302.0,599.0,4.3,49.58263772954925,2.0,Other,145
Men's wear,469.0,499.0,4.0,6.012024048096192,69.0,Other,113
Men's wear,203.0,599.0,4.1,66.110183639399,3.0,Other,246
Men's wear,597.0,899.0,4.2,33.59288097886541,97.0,Other,242
Men's wear,254.0,599.0,2.7,57.595993322203675,54.0,Other,126
Men's wear,799.0,1199.0,3.7,33.361134278565466,99.0,Charm,146
Men's wear,313.0,999.0,3.9,68.66866866866866,13.0,Other,337
Men's wear,213.0,899.0,3.7,76.30700778642937,13.0,Other,192
Men's wear,213.0,899.0,3.7,76.30700778642937,13.0,Other,254
Men's wear,279.0,999.0,4.0,72.07207207207207,79.0,Other,328
Men's wear,225.0,799.0,4.0,71.8397997496871,25.0,Other,425
Men's wear,269.0,899.0,3.9,70.07786429365962,69.0,Other,451
Men's wear,258.0,599.0,4.0,56.92821368948246,58.0,Other,464
Men's wear,214.0,899.0,3.5,76.19577308120134,14.0,Other,306
Men's wear,259.0,999.0,3.5,74.07407407407408,59.0,Other,52
Men's wear,246.0,899.0,3.9,72.63626251390434,46.0,Other,70
Men's wear,249.0,699.0,3.7,64.37768240343348,49.0,Other,438
Men's wear,377.0,999.0,3.9,62.262262262262254,77.0,Other,112
Men's wear,279.0,999.0,4.0,72.07207207207207,79.0,Other,264
Men's wear,269.0,899.0,3.9,70.07786429365962,69.0,Other,384
Men's wear,806.0,1599.0,4.1,49.59349593495935,6.0,Other,308
Men's wear,313.0,999.0,3.7,68.66866866866866,13.0,Other,491
Men's wear,313.0,999.0,3.8,68.66866866866866,13.0,Other,493
Men's wear,279.0,899.0,3.9,68.96551724137932,79.0,Other,437
Men's wear,299.0,1299.0,3.8,76.98229407236336,99.0,Charm,302
Men's wear,419.0,899.0,4.0,53.39265850945495,19.0,Other,481
Men's wear,220.0,799.0,4.0,72.46558197747184,20.0,Other,274
Men's wear,269.0,899.0,3.9,70.07786429365962,69.0,Other,182
Men's wear,884.0,1599.0,4.0,44.71544715447154,84.0,Other,310
Men's wear,217.0,899.0,4.0,75.86206896551724,17.0,Other,420
Men's wear,217.0,899.0,3.7,75.86206896551724,17.0,Other,420
Men's wear,269.0,999.0,3.9,73.07307307307308,69.0,Other,431
Men's wear,258.0,599.0,4.0,56.92821368948246,58.0,Other,302
Men's wear,217.0,899.0,3.6,75.86206896551724,17.0,Other,61
Men's wear,278.0,590.0,4.3,52.88135593220339,78.0,Other,244
Men's wear,269.0,899.0,3.9,70.07786429365962,69.0,Other,219
Men's wear,199.0,899.0,3.6,77.8642936596218,99.0,Charm,339
Men's wear,313.0,999.0,3.9,68.66866866866866,13.0,Other,131
Men's wear,239.0,899.0,3.8,73.41490545050056,39.0,Other,133
Men's wear,249.0,599.0,2.7,58.43071786310517,49.0,Other,332
Men's wear,199.0,899.0,3.3,77.8642936596218,99.0,Charm,211
Men's wear,729.0,1599.0,3.9,54.409005628517825,29.0,Other,359
Men's wear,217.0,899.0,3.7,75.86206896551724,17.0,Other,192
Men's wear,239.0,899.0,4.6,73.41490545050056,39.0,Other,325
Men's wear,389.0,1999.0,3.9,80.54027013506754,89.0,Other,131
Men's wear,389.0,1999.0,4.0,80.54027013506754,89.0,Other,258
Men's wear,549.0,2499.0,3.8,78.031212484994,49.0,Other,278
Men's wear,399.0,1999.0,4.0,80.040020010005,99.0,Charm,191
Men's wear,720.0,1200.0,4.3,40.0,20.0,Other,295
Men's wear,389.0,1999.0,3.9,80.54027013506754,89.0,Other,354
Men's wear,549.0,2499.0,3.8,78.031212484994,49.0,Other,257
Men's wear,1349.0,2499.0,4.6,46.01840736294518,49.0,Other,339
Men's wear,399.0,2499.0,4.0,84.03361344537815,99.0,Charm,60
Men's wear,459.0,1499.0,4.0,69.37958639092729,59.0,Other,496
Men's wear,389.0,2499.0,3.9,84.43377350940376,89.0,Other,57
Men's wear,495.0,2199.0,4.7,77.48976807639836,95.0,Other,183
Men's wear,449.0,2999.0,4.0,85.02834278092698,49.0,Other,454
Men's wear,399.0,1999.0,4.1,80.040020010005,99.0,Charm,396
Men's wear,629.0,2099.0,3.5,70.03334921391139,29.0,Other,326
Men's wear,1399.0,1999.0,4.4,30.015007503751878,99.0,Charm,224
Men's wear,679.0,1799.0,4.2,62.2568093385214,79.0,Other,234
Men's wear,649.0,1999.0,4.2,67.53376688344173,49.0,Other,144
Men's wear,614.0,2049.0,4.2,70.03416300634456,14.0,Other,358
Men's wear,629.0,1499.0,4.0,58.0386924616411,29.0,Other,421
Men's wear,1019.0,1699.0,4.4,40.02354326074161,19.0,Other,355
Men's wear,399.0,1999.0,4.1,80.040020010005,99.0,Charm,144
Men's wear,399.0,1999.0,4.0,80.040020010005,99.0,Charm,447
Men's wear,495.0,2199.0,4.5,77.48976807639836,95.0,Other,102
Men's wear,389.0,1999.0,4.1,80.54027013506754,89.0,Other,211
Men's wear,649.0,1599.0,4.1,59.41213258286429,49.0,Other,173
Men's wear,399.0,1999.0,4.0,80.040020010005,99.0,Charm,422
Men's wear,608.0,1299.0,3.8,53.19476520400308,8.0,Other,144
Men's wear,449.0,2999.0,4.1,85.02834278092698,49.0,Other,240
Men's wear,422.0,1699.0,4.0,75.16185991759858,22.0,Other,201
Men's wear,394.0,2129.0,3.9,81.49365899483325,94.0,Other,254
Men's wear,1124.0,4499.0,4.3,75.0166703711936,24.0,Other,281
Men's wear,599.0,1999.0,3.3,70.03501750875438,99.0,Charm,310
Men's wear,2099.0,2999.0,4.1,30.01000333444481,99.0,Charm,201
Men's wear,389.0,1999.0,4.0,80.54027013506754,89.0,Other,260
Men's wear,1124.0,4499.0,4.3,75.0166703711936,24.0,Other,486
Men's wear,449.0,2499.0,4.1,82.0328131252501,49.0,Other,276
Men's wear,389.0,1999.0,3.9,80.54027013506754,89.0,Other,317
Men's wear,399.0,1999.0,3.9,80.040020010005,99.0,Charm,144
Men's wear,1099.0,4399.0,4.8,75.01704932939305,99.0,Charm,113
Men's wear,849.0,1999.0,3.8,57.5287643821911,49.0,Other,406
Men's wear,1286.0,3899.0,4.0,67.01718389330597,86.0,Other,293
Men's wear,599.0,2499.0,3.8,76.03041216486595,99.0,Charm,270
Men's wear,1529.0,5099.0,3.8,70.01372818199647,29.0,Other,246
Men's wear,866.0,2475.0,4.2,65.01010101010101,66.0,Other,229
Men's wear,599.0,2499.0,3.9,76.03041216486595,99.0,Charm,387
Men's wear,883.0,2525.0,4.2,65.02970297029704,83.0,Other,274
Men's wear,799.0,1999.0,3.3,60.030015007503756,99.0,Charm,160
Men's wear,1583.0,3299.0,4.3,52.015762352227945,83.0,Other,185
Men's wear,499.0,2499.0,3.9,80.03201280512204,99.0,Charm,315
Men's wear,839.0,2799.0,4.1,70.02500893176135,39.0,Other,344
Men's wear,419.0,1499.0,3.8,72.04803202134757,19.0,Other,215
Men's wear,990.0,2475.0,4.0,60.0,90.0,Other,99
Men's wear,1344.0,3599.0,4.1,62.65629341483745,44.0,Other,335
Men's wear,901.0,2575.0,4.2,65.00970873786407,1.0,Other,258
Men's wear,2099.0,3499.0,3.9,40.01143183766791,99.0,Charm,84
Men's wear,813.0,2325.0,4.0,65.03225806451613,13.0,Other,221
Men's wear,1049.0,3099.0,4.0,66.15037108744757,49.0,Other,194
Men's wear,1330.0,3499.0,3.6,61.98913975421549,30.0,Other,448
Men's wear,2804.0,5099.0,4.1,45.00882525985487,4.0,Other,121
Men's wear,1010.0,2525.0,4.2,60.0,10.0,Other,475
Men's wear,649.0,2999.0,3.8,78.35945315105035,49.0,Other,316
Men's wear,1739.0,5799.0,4.0,70.01207104673219,39.0,Other,411
Men's wear,599.0,1899.0,4.1,68.45708267509215,99.0,Charm,347
Men's wear,459.0,2499.0,3.7,81.63265306122449,59.0,Other,102
Men's wear,1799.0,5999.0,2.8,70.01166861143524,99.0,Charm,187
Men's wear,813.0,2325.0,4.0,65.03225806451613,13.0,Other,201
Men's wear,1559.0,3999.0,3.9,61.01525381345336,59.0,Other,258
Men's wear,899.0,2999.0,4.2,70.02334111370457,99.0,Charm,375
Men's wear,1010.0,2525.0,4.2,60.0,10.0,Other,479
Men's wear,649.0,2999.0,3.8,78.35945315105035,49.0,Other,158
Men's wear,319.0,999.0,3.1,68.06806806806807,19.0,Other,415
Men's wear,901.0,2575.0,4.2,65.00970873786407,1.0,Other,148
Men's wear,499.0,2499.0,3.9,80.03201280512204,99.0,Charm,498
Men's wear,899.0,2999.0,4.0,70.02334111370457,99.0,Charm,193
Men's wear,599.0,1899.0,4.1,68.45708267509215,99.0,Charm,468
Men's wear,1349.0,4499.0,3.8,70.01555901311403,49.0,Other,325
Men's wear,1769.0,2949.0,3.8,40.013563919972874,69.0,Other,166
Men's wear,799.0,2999.0,4.1,73.35778592864288,99.0,Charm,445
Men's wear,999.0,2999.0,3.2,66.68889629876625,99.0,Charm,305
Men's wear,410.0,1499.0,3.5,72.64843228819214,10.0,Other,118
Men's wear,410.0,1499.0,3.9,72.64843228819214,10.0,Other,306
Men's wear,299.0,1699.0,3.8,82.4014125956445,99.0,Charm,145
Men's wear,554.0,1499.0,3.9,63.04202801867912,54.0,Other,225
Men's wear,629.0,1499.0,4.2,58.0386924616411,29.0,Other,196
Men's wear,639.0,1599.0,4.3,60.0375234521576,39.0,Other,71
Men's wear,639.0,1599.0,4.3,60.0375234521576,39.0,Other,202
Men's wear,359.0,1199.0,3.9,70.05838198498749,59.0,Other,376
Men's wear,899.0,1999.0,4.0,55.02751375687844,99.0,Charm,342
Men's wear,629.0,1499.0,4.2,58.0386924616411,29.0,Other,310
Men's wear,549.0,2199.0,4.2,75.03410641200546,49.0,Other,87
Men's wear,939.0,1799.0,3.8,47.80433574207893,39.0,Other,423
Men's wear,769.0,2199.0,4.1,65.02955889040473,69.0,Other,210
Men's wear,1034.0,2299.0,4.2,55.02392344497608,34.0,Other,335
Men's wear,702.0,1899.0,3.6,63.03317535545023,2.0,Other,87
Men's wear,1039.0,1999.0,3.8,48.024012006003005,39.0,Other,315
Men's wear,1034.0,2299.0,4.4,55.02392344497608,34.0,Other,396
Men's wear,799.0,1999.0,4.0,60.030015007503756,99.0,Charm,289
Men's wear,629.0,1499.0,3.8,58.0386924616411,29.0,Other,177
Men's wear,519.0,999.0,4.0,48.048048048048045,19.0,Other,421
Men's wear,506.0,1299.0,4.1,61.04695919938414,6.0,Other,441
Men's wear,299.0,1699.0,3.8,82.4014125956445,99.0,Charm,380
Men's wear,799.0,1599.0,4.3,50.03126954346466,99.0,Charm,165
Men's wear,800.0,1999.0,4.6,59.979989994997496,0.0,Round,209
Men's wear,399.0,1499.0,4.0,73.3822548365577,99.0,Charm,371
Men's wear,764.0,1699.0,4.3,55.03237198351971,64.0,Other,299
Men's wear,705.0,1699.0,3.8,58.505002942907595,5.0,Other,453
Men's wear,699.0,1999.0,4.2,65.03251625812906,99.0,Charm,239
Men's wear,1250.0,1595.0,4.3,21.630094043887148,50.0,Other,73
Men's wear,749.0,2999.0,4.2,75.02500833611204,49.0,Other,150
Men's wear,749.0,1499.0,4.0,50.03335557038026,49.0,Other,273
Men's wear,499.0,1299.0,4.1,61.585835257890686,99.0,Charm,478
Men's wear,899.0,1899.0,4.2,52.6592943654555,99.0,Charm,188
Men's wear,749.0,2999.0,4.1,75.02500833611204,49.0,Other,83
Men's wear,699.0,1999.0,4.1,65.03251625812906,99.0,Charm,96
Men's wear,799.0,1999.0,4.2,60.030015007503756,99.0,Charm,168
Men's wear,704.0,1499.0,4.0,53.03535690460307,4.0,Other,420
Men's wear,1399.0,1999.0,4.1,30.015007503751878,99.0,Charm,58
Men's wear,799.0,1999.0,4.0,60.030015007503756,99.0,Charm,422
Men's wear,629.0,1499.0,3.8,58.0386924616411,29.0,Other,169
Men's wear,1899.0,3799.0,3.9,50.01316135825217,99.0,Charm,276
Men's wear,2279.0,5999.0,3.6,62.01033505584264,79.0,Other,305
Men's wear,389.0,1000.0,3.7,61.1,89.0,Other,164
Men's wear,919.0,2498.0,4.2,63.210568454763816,19.0,Other,134
Men's wear,1154.0,3299.0,4.2,65.01970294028494,54.0,Other,354
Men's wear,989.0,3299.0,4.3,70.02121855107607,89.0,Other,313
Men's wear,1154.0,3299.0,4.3,65.01970294028494,54.0,Other,454
Men's wear,2499.0,3199.0,3.5,21.88183807439825,99.0,Charm,400
Men's wear,899.0,2498.0,3.9,64.01120896717374,99.0,Charm,350
Men's wear,1319.0,4399.0,4.0,70.0159127074335,19.0,Other,78
Men's wear,1699.0,1730.0,3.9,1.7919075144508672,99.0,Charm,323
Men's wear,2899.0,4999.0,4.2,42.008401680336064,99.0,Charm,112
Men's wear,774.0,2999.0,4.0,74.19139713237746,74.0,Other,317
Men's wear,389.0,1000.0,4.0,61.1,89.0,Other,283
Men's wear,999.0,3398.0,4.0,70.60035314891113,99.0,Charm,95
Men's wear,999.0,1999.0,4.5,50.025012506253134,99.0,Charm,263
Men's wear,1947.0,3245.0,3.8,40.0,47.0,Other,111
Men's wear,899.0,2498.0,4.2,64.01120896717374,99.0,Charm,322
Men's wear,699.0,1500.0,3.0,53.400000000000006,99.0,Charm,335
Men's wear,2249.0,5799.0,3.6,61.21745128470426,49.0,Other,164
Men's wear,774.0,2999.0,4.1,74.19139713237746,74.0,Other,319
Men's wear,2639.0,4799.0,3.4,45.00937695353199,39.0,Other,50
Men's wear,899.0,2498.0,4.2,64.01120896717374,99.0,Charm,332
Men's wear,2249.0,5799.0,3.6,61.21745128470426,49.0,Other,392
Men's wear,699.0,1500.0,3.9,53.400000000000006,99.0,Charm,481
Men's wear,2999.0,5999.0,3.8,50.00833472245374,99.0,Charm,117
Men's wear,1499.0,4999.0,3.8,70.01400280056012,99.0,Charm,158
Men's wear,2249.0,5799.0,3.6,61.21745128470426,49.0,Other,453
Men's wear,899.0,2498.0,3.4,64.01120896717374,99.0,Charm,436
Men's wear,774.0,2999.0,4.0,74.19139713237746,74.0,Other,262
Men's wear,899.0,2498.0,4.1,64.01120896717374,99.0,Charm,414
Men's wear,2249.0,6650.0,4.0,66.18045112781955,49.0,Other,264
Men's wear,1339.0,2060.0,3.7,35.0,39.0,Other,302
Men's wear,1769.0,1997.0,4.2,11.4171256885328,69.0,Other,308
Men's wear,989.0,3299.0,4.1,70.02121855107607,89.0,Other,149
Men's wear,2249.0,6650.0,4.0,66.18045112781955,49.0,Other,456
Men's wear,1181.0,1969.0,3.6,40.020314880650076,81.0,Other,112
Men's wear,489.0,2659.0,3.8,81.6096276795788,89.0,Other,58
Men's wear,999.0,2498.0,4.6,60.00800640512411,99.0,Charm,400
Men's wear,2249.0,6650.0,4.0,66.18045112781955,49.0,Other,368
Men's wear,599.0,999.0,3.6,40.04004004004004,99.0,Charm,269
Men's wear,899.0,2999.0,4.7,70.02334111370457,99.0,Charm,104
Men's wear,399.0,1648.0,3.9,75.78883495145631,99.0,Charm,165
Men's wear,319.0,1795.0,3.9,82.22841225626742,19.0,Other,276
Men's wear,399.0,1648.0,3.9,75.78883495145631,99.0,Charm,196
Men's wear,319.0,1495.0,3.7,78.66220735785954,19.0,Other,314
Men's wear,319.0,1495.0,3.7,78.66220735785954,19.0,Other,66
Men's wear,599.0,999.0,4.2,40.04004004004004,99.0,Charm,497
Men's wear,319.0,1295.0,3.9,75.36679536679537,19.0,Other,465
Men's wear,399.0,1499.0,3.9,73.3822548365577,99.0,Charm,482
Men's wear,468.0,1599.0,4.0,70.73170731707317,68.0,Other,307
Men's wear,399.0,999.0,3.6,60.06006006006006,99.0,Charm,141
